book_id,tag_id,count
645180,30574,3224
646195,30574,5492
648194,30574,2638
653396,30574,4172
653559,30574,2399
653711,30574,2130
653711,26837,535
655601,30574,2031
657034,20939,618
657371,30574,17749
657371,8717,670
659388,30574,1849
659388,8717,860
659469,30574,17330
659469,11305,1697
659469,8717,795
659469,11557,596
659546,30574,1560
659612,30574,9666
659622,30574,1170
662597,30574,39207
662597,33114,842
662597,8717,737
663098,31617,741
666758,30574,628
667985,30574,15575
667985,19052,2080
669570,30574,17532
669570,11305,1222
669570,11557,571
669780,30574,4271
671724,30574,2614
671724,14487,562
672875,30574,21947
672875,7457,1223
672875,8717,917
672875,11305,528
673252,30574,3649
673657,30574,5660
673657,11305,3038
674220,30574,5214
674220,14527,1302
674220,26138,955
674220,14467,518
675905,30574,9150
676555,30574,15969
676737,30574,12020
676737,11743,786
676737,11305,677
676924,30574,3453
676924,8717,1387
676924,32989,1026
676924,11557,893
676924,27199,714
676924,26138,649
682153,30574,1734
682153,21831,593
682745,30574,16976
682751,30574,4712
682761,30574,30905
682761,8717,1014
682761,21689,509
682804,30574,23146
682804,14487,1798
682804,8717,1036
682804,11743,997
682804,14552,977
682804,11557,703
682804,7343,581
682920,30574,3899
682920,23605,583
687215,30574,2706
687215,11305,1571
688191,30574,37701
688191,11305,739
688191,8717,666
688191,33114,657
690866,30574,2544
690866,11743,799
690926,30574,5143
690955,30574,3537
693016,30574,3451
693016,14527,2043
693016,14467,875
693208,30574,96426
693208,33114,4589
693208,8717,2905
693208,32989,2506
693208,11557,2183
693208,11743,2056
693208,25438,728
693208,15048,671
693208,8055,659
693208,4949,567
697210,30574,8492
701738,30574,6876
702539,30574,5656
703292,30574,50786
703292,14487,2420
703292,33114,1564
703292,11557,1249
703292,11743,951
703292,7457,810
703292,8717,646
703292,32989,606
703292,6953,545
703292,14467,535
704043,30574,31049
704043,22983,1216
704043,22973,1137
704043,31745,1074
704043,26138,860
704043,31723,513
710969,30574,625
711901,30574,4677
711901,20047,579
712313,30574,1870
712313,8717,716
714569,30574,3058
714569,14487,772
714902,30574,11716
714902,33114,767
714902,8717,718
714902,11557,714
715791,30574,6939
715791,22983,855
715791,31745,724
715791,22973,717
715834,30574,938
715834,20939,640
715834,8717,610
716944,30574,2695
721003,30574,5124
721003,8717,513
722864,30574,2366
724371,30574,7789
724371,23831,870
730501,30574,1667
732562,30574,1483
736131,30574,12870
736131,20939,974
736131,7457,856
736131,8717,803
736376,30574,7059
736376,8717,541
737957,30574,27907
743599,30574,30466
743599,26138,1552
743599,30464,839
743599,14527,776
743599,22983,689
743599,11305,640
743599,22973,613
743599,8717,535
743599,14467,520
747746,11743,703
748862,30574,8862
748862,8717,718
751635,30574,7561
751635,8717,502
752900,30574,15048
752900,7457,1457
752900,23743,1241
752994,23743,519
754713,30574,11334
754713,20939,712
754713,7457,609
754713,8717,590
759611,30574,25603
759611,23605,1265
759611,6953,1011
759611,6895,918
759611,6857,696
759611,6888,605
759900,30574,5399
759945,30574,12477
759945,8717,818
760110,30574,2581
760110,28541,1430
760941,30574,3300
761023,30574,14277
761023,14821,856
761575,30574,4262
761575,26837,612
761732,30574,1801
761732,11305,1300
762053,30574,4992
762053,26138,1163
762053,21831,883
762064,30574,2301
762064,20939,692
762462,30574,1575
762806,30574,10032
762806,20939,518
763362,30574,1288
763362,5951,815
763362,8717,620
763429,30574,3605
763594,30574,1254
764063,30574,2413
764073,30574,4969
764073,14487,576
764165,30574,508
764347,30574,187025
764347,11557,3740
764347,33114,3670
764347,8717,3407
764347,10064,2653
764347,10059,2388
764347,32989,1901
764347,26837,1570
764347,26771,1393
764347,27199,846
764347,11743,802
764347,5207,626
764347,11305,504
764434,30574,2408
764434,20939,549
764903,30574,8778
765148,30574,4246
765193,30574,2335
765281,30574,1383
765427,23831,700
765427,7457,573
765811,30574,1477
766020,30574,1520
766020,23605,886
766020,6953,683
766020,6895,598
766917,30574,3813
766955,23605,1227
766955,30574,809
766955,6895,535
766955,6953,528
767171,30574,112142
767171,8717,4546
767171,14552,2807
767171,21689,1099
767307,30574,6072
767307,20939,552
767680,30574,57549
767680,23605,1589
767680,6953,1226
767680,6895,1198
767680,6857,876
767680,6888,849
767680,8717,654
767680,17124,522
768878,30574,10831
768878,11305,1375
768889,30574,16748
768889,11305,2567
768889,8717,1256
768889,11557,677
769016,30574,19406
769016,8717,2706
769016,23005,1462
769483,30574,52159
769483,11305,3296
769483,8717,1380
769483,33114,844
769483,11557,732
769658,30574,4600
769658,8717,694
769658,26837,578
769712,30574,9307
769712,13561,665
770040,30574,2048
770051,30574,9747
770051,23605,953
771332,30574,906
773038,30574,43980
773038,8717,925
773480,30574,1136
773514,30574,594
773606,30574,1750
773858,30574,22978
773858,4605,822
773858,8717,748
774001,30574,13706
774001,6953,612
775346,30574,8330
775346,11743,870
775346,8717,536
775597,30574,8264
775597,23605,877
775597,6895,589
775597,6953,586
776407,30574,3878
776407,6953,682
777211,30574,4377
780581,7457,719
780845,30574,6457
780845,19052,1021
781046,30574,24765
781046,33114,534
781110,30574,29417
781110,14487,2419
781110,33114,1238
781110,8717,905
781110,32989,621
781110,11557,502
781182,30574,16643
781182,8717,806
781787,30574,30058
781787,8717,760
781787,21689,514
781844,30574,6443
782580,30574,8226
782580,23831,580
782854,30574,5382
783127,30574,6682
783127,8717,688
783291,30574,1803
783291,11743,690
784222,19052,2145
784222,30574,847
785453,30574,2877
785453,14487,692
785454,30574,11622
785454,8717,805
786256,23605,925
786256,6953,621
786256,6895,596
789344,30574,7118
789559,30574,1340
790171,30574,1588
792161,30574,1683
792161,14487,720
792161,8717,706
792938,30574,4616
793399,30574,30330
793399,31617,919
793399,22973,686
795034,30574,1183
795034,11305,924
797094,30574,2443
801178,30574,2254
803171,30574,3725
803171,23605,555
807968,30574,6704
813214,30574,33094
813214,14821,1939
813214,28663,1068
813214,8717,510
815150,30574,2416
815150,26138,858
815158,30574,2923
815309,30574,13098
815309,11743,1254
815716,30574,3070
815716,8717,1527
815716,17780,699
816720,30574,28890
816720,11743,707
816752,30574,5595
816870,30574,4391
816870,14487,1106
816953,30574,50588
816953,33114,1447
816953,8717,897
816953,32989,716
816953,26138,671
816953,11557,649
816953,5207,548
816953,26598,502
817791,30574,12181
817791,8717,778
817791,28422,722
817791,21689,721
818372,30574,2862
818811,30574,22085
818811,21689,801
818811,8717,542
819667,30574,2246
820273,30574,1704
820394,30574,1183
820480,30574,4020
820517,30574,3865
821003,30574,4205
821611,30574,104249
821611,8717,1427
821611,21689,902
821611,4605,728
823411,30574,13003
823412,30574,11675
824062,30574,13759
824204,30574,2646
824508,30574,2531
824734,30574,2049
825377,30574,15662
825377,23605,600
825508,30574,7236
825508,8717,580
825509,30574,635
825576,30574,1226
826584,30574,4597
826584,23605,568
826585,30574,4613
826585,23605,557
826845,30574,1918
826845,26837,958
826845,26771,668
826845,11743,569
827412,14527,884
827412,14467,783
827412,26138,742
827685,30574,15875
827685,8717,632
828084,30574,9253
828387,30574,5666
828387,11743,647
828483,30574,2066
829313,30574,12843
830791,30574,9371
831194,32188,627
831470,30574,1363
832543,30574,1149
833550,30574,2402
833710,30574,7317
833710,33114,509
833710,8717,503
834378,30574,5591
834378,20939,1260
834378,1800,678
835202,30574,4977
835495,30574,2537
835623,30574,36683
835623,8717,1081
835623,26816,667
835623,24526,622
835623,21689,561
836606,30574,2990
836606,19052,2644
836607,19052,2806
836607,30574,2624
836611,19052,2702
836611,30574,2594
837501,30574,645
839263,30574,2335
840163,30574,3696
840278,30574,3901
840278,26837,822
840278,26771,505
841628,30574,3759
841973,8717,942
841973,26837,546
844051,30574,4864
845403,30574,3202
846066,30574,1038
852470,30574,13289
852470,33114,2024
852470,11557,1744
852470,32989,1045
852470,26138,863
852470,27199,685
852470,5207,582
852470,20939,567
854252,30574,6030
854757,30574,46153
854757,26138,1932
854757,6750,964
854757,11557,750
854757,8076,698
854757,8055,517
856917,30574,18398
856917,19052,1799
857445,30574,2342
857445,23605,637
857448,30574,4324
857448,23605,600
857502,30574,12221
858037,30574,2210
858513,23605,838
861326,26138,1075
861326,14527,909
861326,14467,789
861326,30574,763
862041,11557,5545
862041,30574,1806
862041,8717,1726
862041,11743,703
862041,11590,574
862350,30574,9785
862350,31617,729
862350,22973,500
866136,30574,7204
866136,26837,763
866136,26771,560
867248,30574,4382
867248,23605,571
867387,30574,2634
867387,20939,810
872333,30574,72039
872333,33114,1987
872333,31745,1849
872333,11305,1100
872333,22973,938
872333,8717,922
872333,32989,917
872333,11557,716
872333,5207,656
872333,27199,594
872333,31723,594
875441,30574,5574
877752,30574,2984
877752,19052,2501
884288,30574,5578
884288,11305,1422
884288,9565,636
885744,30574,2290
886066,30574,6596
886066,26837,729
886066,26771,541
887877,30574,24518
887877,11305,5011
887877,8717,2251
887877,11557,937
889284,30574,14346
889284,26837,869
890143,30574,7413
891593,30574,5848
891593,11305,1537
891812,30574,1294
891812,14527,732
891812,26138,645
893731,30574,4194
898885,30574,1715
898885,4949,1078
898885,14487,1050
898885,11743,686
899492,7457,1042
899492,27669,703
899492,30574,621
899492,14821,574
899608,30574,22977
899962,30574,1603
900065,30574,2047
900070,30574,3436
900892,30574,1131
900892,8717,894
902715,30574,17242
902715,11305,4466
902715,8717,1194
905885,30574,6458
906541,30574,2848
910863,30574,17674
910863,26837,1241
910863,26771,869
911579,30574,2190
914211,30574,7962
920143,30574,2453
920607,13547,1081
920607,30574,865
920607,11557,728
920607,7778,601
920649,30574,6706
920780,30574,2014
921651,30574,2181
923950,30574,36668
923950,8717,1431
923950,21689,596
923950,24526,587
926908,30574,9634
927979,30574,12683
927979,31617,2413
927979,11305,1099
927979,11557,579
927979,11743,576
927979,8717,546
927979,9928,543
927979,20939,516
930612,30574,2542
934700,30574,1648
935308,30574,35216
935308,20939,1080
935308,8517,575
935308,11743,541
935308,8717,503
937249,8717,540
938544,30574,9300
938544,11305,1318
938544,8717,590
943402,30574,12797
943402,14821,2873
943402,11557,1147
943402,11743,962
943402,31745,903
943402,11305,613
944073,30574,87027
944073,11305,7325
944073,8717,3563
944073,11557,916
944073,11743,729
944076,30574,15954
944076,11305,4122
944076,8717,937
944076,11557,589
946899,30574,6234
954303,30574,8936
954303,19052,1102
954674,30574,5459
954674,8717,1970
954674,33114,1192
954674,26837,960
954674,32989,714
958277,30574,927
961831,30574,7222
967494,30574,7423
967494,23605,894
967494,6953,542
967494,6895,505
969275,30574,2297
969275,19052,1026
974122,30574,917
975119,30574,1815
978098,30574,14985
981161,30574,2517
981463,30574,2011
985386,30574,3256
985386,19052,816
988950,30574,8574
989313,30574,4608
991197,30574,47496
991197,13561,3149
991197,11557,1665
991197,13547,1651
991197,8717,1515
991197,7778,1347
991197,21689,1271
991197,19733,792
998133,30574,630
998133,8717,627
998133,11743,563
1000751,30574,16242
1000751,7457,1041
1003761,30574,6801
1003761,19052,1220
1008231,30574,6548
1009996,30574,24197
1011359,30574,4298
1011359,19052,2026
1011632,30574,714
1011632,14821,568
1013383,30574,3552
1015311,30574,5250
1015311,19052,934
1022866,30574,610
1025039,30574,6408
1025039,19052,1404
1025250,30574,6583
1027760,30574,1290
1031461,30574,2050
1044141,30574,7746
1044141,8717,708
1044355,30574,23070
1044355,8717,3150
1044355,15048,2041
1044355,21689,1672
1044355,19733,951
1044355,11557,788
1044355,21773,773
1044355,10891,759
1048645,30574,6459
1050383,30574,6797
1051620,30574,10499
1051620,11305,1328
1062516,30574,5217
1062516,23605,791
1070527,30574,3559
1081560,30574,78382
1085771,13561,1001
1087075,30574,6942
1087204,30574,40652
1087204,19052,4432
1087204,8717,558
1087205,30574,3859
1087205,19052,1904
1087207,30574,2904
1087207,19052,1756
1096390,30574,14073
1096390,11743,1025
1098486,30574,16466
1099301,8717,821
1099301,11557,605
1099301,20939,544
1105093,30574,2731
1116393,30574,3632
1116393,11305,875
1126719,30574,11037
1126719,26837,736
1126719,26771,559
1127996,30574,3333
1128178,30574,4398
1128178,8717,1473
1128178,21689,1131
1128178,14552,686
1128178,21773,504
1128434,30574,45612
1128434,11305,4007
1128434,8717,3745
1128434,11557,713
1129315,30574,1173
1134122,30574,69713
1134122,8717,1845
1137215,30574,33105
1137215,28610,2731
1137215,11305,798
1137215,26837,759
1137215,11743,578
1137215,26771,506
1137215,33268,505
1145862,30574,3547
1153709,30574,1269
1157452,30574,10275
1157452,19052,1318
1158706,30574,1531
1158706,20939,581
1158967,11743,1348
1158967,11557,1151
1158967,11305,954
1158967,18919,928
1158967,30574,820
1158967,26138,758
1158967,8717,578
1158967,6750,526
1162022,30574,1533
1162022,32989,1279
1162022,8717,798
1162022,11557,775
1162022,26138,543
1162022,33114,534
1162543,30574,2630
1162543,11305,596
1162543,9221,563
1166599,30574,28643
1166599,11305,4793
1166599,8717,725
1166599,32401,636
1166599,11557,568
1168341,30574,43573
1168341,8717,1421
1168341,26816,1367
1168341,21689,742
1169808,30574,1892
1169808,33114,594
1169808,31745,582
1170158,30574,2156
1173576,30574,12150
1173576,8717,846
1175893,30574,730
1175893,8717,501
1176884,30574,14766
1197646,30574,1857
1205297,11743,707
1206073,30574,6213
1207904,30574,6829
1207904,8717,505
1210754,30574,17408
1210754,11305,1011
1210754,33114,578
1211904,30574,3754
1215032,30574,77589
1215032,11305,12510
1215032,8717,9127
1215032,11557,5738
1215032,11743,1522
1215032,22743,787
1215032,10731,716
1215032,11590,551
1215032,5207,532
1215290,30574,1743
1217100,11557,8280
1217100,32989,3600
1217100,5207,2155
1217100,25438,1338
1217100,22743,1225
1217100,33114,828
1217100,28936,704
1217100,29452,653
1217100,11590,611
1217100,22753,556
1217100,25153,507
1217100,30521,500
1219954,30574,4341
1225261,30574,3009
1225621,30574,8647
1225621,31617,1431
1225621,11305,708
1225621,22973,575
1233478,30574,5890
1233478,31617,722
1237300,30574,21771
1237300,21689,1231
1237300,8717,1113
1237300,23931,937
1237398,30574,24186
1237398,19052,2403
1238684,30574,6493
1238684,13561,1089
1238684,11305,981
1238684,13547,638
1240662,30574,17838
1240662,22983,1658
1240662,22973,1631
1240662,31745,1613
1240662,26138,1537
1240662,11557,939
1240662,31723,759
1240662,8717,750
1240662,11305,681
1240662,4696,641
1240662,15980,587
1248179,30574,10862
1248179,8717,934
1248179,11743,679
1248179,16518,553
1251032,30574,16774
1251032,33114,512
1254951,30574,56304
1254951,14487,1622
1254951,33114,1587
1254951,8717,852
1254951,32989,824
1254951,26138,799
1254951,11557,632
1254951,14467,595
1254951,5207,535
1255781,30574,44379
1255781,8717,1545
1255781,21689,587
1258121,30574,2645
1258121,8717,571
1268479,30574,18110
1268479,11305,4731
1268479,11557,966
1268479,8717,776
1270615,30574,19660
1270615,13561,1055
1270615,7778,821
1278752,30574,45062
1278752,14487,1537
1278752,8717,1530
1278752,11743,1084
1278752,20939,612
1278752,11557,574
1279686,30574,12673
1279686,14487,1066
1282954,30574,24249
1282954,8717,2402
1291211,30574,2283
1295102,30574,19241
1295102,33114,2060
1295102,8717,1395
1295102,11557,1377
1295102,26138,1015
1295102,8055,797
1295102,5207,778
1295102,26598,524
1296415,30574,1915
1297150,14487,1125
1297150,8717,510
1297985,30574,55145
1297985,8717,2585
1297985,21689,1188
1297985,20673,1035
1297985,26816,771
1297985,24526,586
1301153,30574,1218
1301153,33114,568
1303564,30574,2471
1314332,30574,49198
1314332,11557,606
1316382,30574,6608
1316617,30574,10475
1316617,31617,816
1316617,22973,592
1317696,30574,2121
1317696,11743,539
1325218,30574,1158
1325218,14821,929
1326258,30574,8899
1326258,33114,2285
1326258,31745,2218
1326258,11305,1526
1326258,22973,1098
1326258,14917,1054
1326258,5207,1047
1326258,32989,938
1326258,8717,920
1326258,31723,918
1326258,11557,823
1326258,27199,657
1326258,22743,615
1326258,26138,607
1330324,30574,9743
1330324,8717,1156
1330324,11743,529
1330324,14487,508
1331653,30574,903
1333030,30574,634
1335019,30574,13370
1335019,8717,1859
1335019,14821,562
1335184,30574,515
1347837,30574,3011
1347837,28541,1082
1350249,30574,785
1358844,6750,2979
1358844,30574,1191
1358844,8717,1104
1358844,26138,988
1358844,11743,825
1358844,11557,530
1373381,30574,14551
1373381,8717,1035
1379961,30574,47783
1379961,14487,2097
1379961,11743,1897
1379961,8717,1718
1379961,4949,846
1379961,11557,645
1388813,22983,779
1388813,22973,631
1388813,31745,621
1395209,11305,549
1402668,30574,10256
1406197,30574,936
1406197,11305,591
1409344,30574,5991
1412138,30574,3090
1412138,31617,3056
1412138,11305,1732
1412138,22973,1469
1412138,11557,1219
1412138,32345,692
1412138,31745,630
1412138,26138,593
1412138,22983,501
1421990,22973,2281
1421990,26138,1593
1421990,31723,901
1421990,30574,804
1421990,27199,628
1421990,1642,565
1422250,30574,2666
1422252,30574,1616
1430213,30574,1196
1432370,30574,24741
1434105,30574,8084
1434105,20939,865
1434105,16184,643
1466455,30574,30914
1466455,8717,2553
1466455,11743,508
1468706,30574,1240
1468706,20939,769
1470232,30574,27767
1472878,30574,5092
1472878,8717,2610
1472878,11743,907
1472878,11557,800
1472878,6750,626
1474628,30574,2714
1474628,11743,642
1476261,30574,2449
1493253,30574,4321
1493253,19052,874
1499952,30574,2569
1499952,11557,595
1524173,30574,1992
1528410,30574,2433
1528410,8717,1134
1537534,30574,6903
1537534,8717,789
1537534,24268,632
1541884,30574,8551
1541884,31617,632
1563413,30574,854
1566053,30574,25303
1566053,8717,1031
1566053,21689,512
1566705,30574,4425
1566705,20939,586
1582996,30574,149747
1582996,11557,10688
1582996,8717,10081
1582996,11305,9290
1582996,33114,7781
1582996,32989,3649
1582996,5207,3561
1582996,22973,3058
1582996,26138,2443
1582996,31617,2096
1582996,27199,2018
1582996,22743,2004
1582996,31745,1744
1582996,6362,1526
1582996,11743,1261
1582996,2516,1256
1582996,29011,1208
1582996,11590,995
1582996,18886,932
1582996,22753,918
1582996,29969,892
1582996,32345,835
1582996,20476,764
1582996,9277,633
1582996,22983,627
1582996,20774,593
1587362,30574,23239
1587362,8150,542
1593623,30574,2732
1593623,11305,1118
1605034,30574,4576
1605034,20939,513
1609451,30574,11585
1609451,8717,1180
1609451,11743,899
1609451,16449,658
1611656,30574,4590
1611656,22983,1090
1611656,22973,932
1611656,26138,650
1611656,31745,531
1611988,30574,3837
1624920,30574,3603
1624920,31617,675
1629007,30574,681
1629601,30574,49875
1629601,33114,1958
1629601,32989,1345
1629601,11557,803
1629601,11743,538
1629601,8055,535
1632833,30574,3160
1632833,14487,614
1651302,30574,26516
1651302,8717,1001
1651302,33114,919
1651302,24268,662
1651302,20939,531
1653655,30574,2144
1656001,30574,9036
1656001,26771,3642
1656001,26837,3479
1656001,11743,2291
1656001,10064,1641
1656001,32989,1640
1656001,10059,1357
1656001,22973,1296
1656001,2056,1068
1656001,11590,876
1656001,22753,711
1656001,27199,627
1656001,28681,621
1661957,30574,9394
1661957,33114,1656
1661957,11557,761
1661957,8717,531
1661957,27199,500
1675216,30574,8317
1675216,26837,536
1689469,30574,1033
1693617,30574,1685
1713426,30574,35598
1713426,8717,1654
1713426,10245,734
1713426,21689,698
1713426,24526,678
1713426,21773,651
1713426,5951,602
1713912,30574,11588
1713912,16095,741
1728744,30574,1451
1729146,30574,543
1734639,30574,8368
1736739,30574,5773
1736739,27669,731
1736739,11557,651
1736739,8717,512
1746470,30574,1710
1746470,22983,681
1746470,22973,528
1747182,30574,2135
1747896,30574,11659
1747896,21689,738
1753714,30574,6131
1753714,19052,997
1754206,30574,18153
1756703,30574,6322
1756703,26138,580
1768603,30574,39957
1768603,8717,2260
1768603,11743,2118
1768603,15453,850
1768603,11557,552
1809175,30574,11698
1809175,11305,683
1809465,30574,12552
1809465,8717,860
1811543,30574,6651
1811543,31617,1868
1811543,11305,1470
1811543,22973,1115
1811543,11557,1081
1811543,18886,628
1811543,31745,608
1812457,30574,137492
1812457,8717,14349
1812457,11743,2596
1812457,11557,1546
1812457,7077,1362
1812457,7116,976
1812457,4949,763
1812457,25647,647
1812457,5207,578
1812457,28341,518
1814843,30574,8146
1814843,11305,1217
1814843,11557,523
1819632,30574,509
1821571,30574,566
1829709,30574,6252
1829709,33114,847
1829709,11305,615
1829709,11557,594
1830755,30574,1313
1830755,22983,856
1830755,22973,706
1830755,26138,669
1840511,30574,3311
1840511,11743,826
1857440,30574,17965
1857440,14821,895
1857440,8717,631
1857440,11557,510
1858013,30574,15893
1858013,8717,2429
1862313,30574,3172
1866046,30574,1783
1883838,30574,3947
1883838,8717,508
1894269,30574,6554
1894269,13561,947
1894269,7778,830
1895792,30574,14660
1895792,31745,943
1895792,33114,907
1895792,8717,621
1895792,5207,550
1895792,11305,515
1896346,30574,17396
1896346,19052,1529
1898916,19052,1993
1898916,30574,947
1902241,30574,51011
1902241,33114,1561
1902241,32989,888
1902241,26837,823
1902241,26771,734
1902241,8717,598
1908511,30574,3002
1908511,23605,636
1914973,30574,26901
1914973,20939,1443
1914973,8717,1220
1914973,11557,862
1914973,11743,623
1918305,30574,4932
1918305,21689,915
1918305,31155,808
1918702,30574,3382
1923820,30574,39745
1923820,8717,18158
1923820,25647,1081
1923820,11557,958
1923820,7457,577
1923820,21689,519
1923820,25685,514
1928873,30574,2400
1928873,22983,728
1928873,22973,579
1928873,31745,578
1931915,30574,12266
1933181,14487,1263
1933181,30574,514
1951125,30574,2022
1951125,11743,641
1966969,11305,3192
1966969,30574,1689
1966969,33114,853
1966969,11557,823
1966969,8717,720
1966969,18886,571
1967070,30574,10456
1967070,13561,612
1970449,30574,3507
1970449,8717,560
1971304,30574,32087
1971304,14487,1823
1971304,11743,1400
1971304,34248,718
1971304,8717,640
1999475,30574,17694
1999475,8717,516
2003625,30574,2727
2003625,22983,1066
2003625,22973,873
2003625,26138,606
2003767,30574,1996
2003767,21831,660
2003767,26138,645
2020935,30574,17457
2020935,33114,631
2025787,30574,767
2029176,30574,6044
2029176,16095,571
2029177,30574,3493
2029177,26138,638
2029177,16095,558
2029177,11743,535
2029177,8717,523
2029927,30574,4219
2033217,30574,1098
2049993,30574,3716
2051840,30574,11042
2054761,30574,5902
2063563,30574,1215
2068676,30574,11923
2068676,6750,692
2071575,30574,4601
2082136,30574,15222
2082136,21689,2376
2082136,8717,1548
2082136,26816,1469
2082136,21773,1147
2095583,20939,664
2102600,30574,746
2108198,30574,14627
2108198,11305,1633
2113260,30574,7079
2113260,11305,1036
2113260,8717,819
2113260,11743,747
2113260,11557,571
2113260,10059,508
2118114,30574,4867
2118745,30574,14899
2118745,33114,3634
2118745,8717,3611
2118745,11557,3170
2118745,32989,2079
2118745,10064,1899
2118745,10059,1869
2118745,26837,1621
2118745,26771,1510
2118745,11305,1475
2118745,5207,1104
2118745,11743,950
2118745,27199,636
2118745,22743,630
2118745,11590,508
2120652,30574,10048
2120652,6750,1455
2120652,8717,1327
2120652,11743,523
2120932,30574,98450
2120932,11305,9218
2120932,11557,8641
2120932,33114,4230
2120932,8717,4158
2120932,21024,3143
2120932,5207,2416
2120932,23266,1746
2120932,25913,1625
2120932,22743,1605
2120932,32989,1573
2120932,11743,1562
2120932,27199,1483
2120932,1691,1339
2120932,19974,924
2120932,11590,738
2120932,22753,643
2120932,6953,626
2120932,13656,618
2133795,30574,5163
2133795,11305,1068
2133795,8717,516
2138727,30574,13709
2145681,30574,4418
2146957,30574,4305
2146957,11305,1474
2146957,11557,659
2146957,8717,571
2147714,30574,681
2149535,30574,2249
2149535,31745,611
2149535,31617,603
2149535,22973,572
2152871,30574,4382
2152871,11305,1276
2153405,30574,13397
2153405,4949,1862
2153405,11557,1805
2153405,8055,581
2157243,30574,1804
2157243,11305,671
2159007,30574,4373
2159225,30574,2828
2159225,8717,797
2161733,30574,1439
2161733,11743,816
2161733,20939,714
2168860,31745,1720
2168860,22973,1624
2168860,31617,1557
2168860,11557,1531
2168860,26138,1079
2168860,31723,694
2169506,30574,6852
2169506,33114,954
2169506,32989,517
2173611,11305,1898
2173611,30574,1019
2176873,30574,14813
2177236,30574,9393
2177236,8717,779
2179276,11305,2157
2179276,30574,1040
2179276,33114,882
2179276,11557,581
2179832,30574,592
2182780,30574,6042
2182780,7778,708
2187270,30574,5149
2195289,30574,28692
2195289,8717,743
2195289,21689,703
2195289,15048,548
2195289,10891,505
2195309,30574,2826
2195309,21831,805
2195309,26138,776
2195464,30574,44023
2195464,8717,2817
2195464,21689,1640
2195464,19733,699
2195464,26346,629
2195464,21773,515
2198274,30574,3188
2198274,31254,574
2199587,30574,8299
2200877,30574,5643
2200877,11743,842
2200877,11557,602
2200877,18919,601
2202049,30574,17142
2202230,30574,1558
2202230,13561,1221
2208744,30574,5659
2208744,11305,668
2210921,30574,5660
2211221,30574,4215
2211221,8717,621
2211221,17838,510
2213324,33114,723
2213661,11305,9736
2213661,30574,5316
2213661,11557,4353
2213661,33114,4175
2213661,11743,3130
2213661,32989,1805
2213661,14821,1321
2213661,22973,1100
2213661,6953,1085
2213661,22743,983
2213661,5207,969
2213661,6857,809
2213661,13150,742
2213661,19974,739
2213661,29011,672
2213661,3389,632
2213661,6888,609
2213661,20939,604
2213661,21308,584
2213661,3392,565
2213661,21457,548
2218252,30574,1246
2218252,14487,929
2218252,33114,866
2227371,30574,7346
2230284,30574,5114
2233407,30574,22397
2233407,31745,2210
2233407,11305,2138
2233407,22973,1640
2233407,31617,1272
2233407,11743,965
2233407,31723,959
2233407,26138,923
2233407,27199,823
2233407,20939,806
2233407,22983,730
2233407,6614,715
2233407,28127,707
2233407,29011,620
2233407,5207,616
2233407,11557,599
2233407,8717,521
2235597,30574,2749
2241059,30574,44283
2241059,11557,869
2241059,8717,779
2241059,33114,744
2241558,30574,11216
2241558,14487,2084
2241558,8717,705
2247142,30574,30603
2247142,11743,834
2247142,8717,615
2247142,20939,560
2248573,11305,8937
2248573,30574,3926
2248573,11557,2568
2248573,33114,2244
2248573,9882,1263
2248573,11743,1138
2248573,22743,1082
2248573,5207,1040
2248573,32989,778
2248573,27199,679
2248573,18886,547
2248573,1691,519
2249196,30574,2464
2249196,7778,568
2260637,30574,3676
2260637,8717,590
2272813,30574,7136
2272880,30574,2167
2272880,21689,673
2277378,30574,2557
2277378,20939,1390
2277378,8717,904
2282133,30574,59882
2282133,11557,5015
2282133,33114,3964
2282133,31745,3629
2282133,11305,2665
2282133,22973,2274
2282133,32989,1910
2282133,8717,1685
2282133,5207,1615
2282133,26138,1592
2282133,31723,1340
2282133,27199,1042
2282133,31724,957
2282133,31617,857
2282133,22743,785
2282133,25908,712
2282133,22983,646
2282133,29011,632
2282133,11590,503
2292384,30574,12622
2292384,20939,1548
2292384,16184,868
2295829,30574,13222
2295829,31745,1011
2295829,33114,834
2295829,22973,513
2299110,30574,11937
2299110,11557,1253
2299110,22983,967
2299110,22973,880
2299110,26138,772
2299110,27600,595
2306910,30574,4164
2309720,30574,7773
2309720,19052,991
2315892,30574,18023
2315892,11305,2584
2318271,30574,57760
2318271,8717,1246
2318271,21773,1035
2318271,21689,965
2318271,4605,749
2318271,15626,560
2318271,11557,559
2321296,30574,19476
2321296,11305,1546
2321296,33114,1436
2321296,32989,717
2321296,11557,591
2321296,8717,521
2324124,30574,11316
2325825,30574,995
2325825,5207,557
2331954,30574,16034
2331954,14821,636
2334751,30574,7276
2334751,6750,585
2336803,30574,1125
2355575,30574,32716
2355575,31617,2345
2355575,11305,1401
2355575,22973,1335
2355575,11557,973
2355575,26138,877
2355575,8717,718
2355575,32345,698
2355575,22983,666
2358737,30574,2743
2358870,30574,2787
2402971,30574,28021
2402971,11305,1848
2402971,8717,929
2402971,33114,840
2410506,6750,529
2429135,30574,586235
2429135,8717,19634
2429135,11743,10382
2429135,20939,9141
2429135,11557,9086
2429135,30358,4727
2429135,8517,3260
2429135,5207,2184
2429135,22743,2120
2429135,27199,1950
2429135,4949,1672
