lhs,rhs,confidence
"(21, 25, 28, 29, 456)","(27,)",0.9820359281437125
"(21, 28, 29, 456)","(25, 27)",0.9060773480662984
"(25, 27, 28, 29, 597)","(21,)",0.9289617486338798
"(21, 27, 28, 29, 597)","(25,)",0.9444444444444444
"(21, 25, 28, 29, 597)","(27,)",0.9659090909090909
"(25, 27, 28, 29, 667)","(21,)",1.0
"(21, 27, 28, 29, 667)","(25,)",0.9655172413793104
"(21, 25, 28, 29, 667)","(27,)",0.9824561403508771
"(27, 28, 29, 667)","(21, 25)",0.9491525423728814
"(25, 28, 29, 667)","(21, 27)",0.9333333333333333
"(21, 28, 29, 667)","(25, 27)",0.9032258064516129
"(25, 27, 28, 29, 703)","(21,)",0.9705882352941176
"(21, 25, 28, 29, 703)","(27,)",0.9565217391304348
"(25, 27, 28, 29, 1633)","(21,)",0.9857142857142858
"(21, 27, 28, 29, 1633)","(25,)",0.9452054794520548
"(21, 25, 28, 29, 1633)","(27,)",0.9857142857142858
"(25, 28, 29, 1633)","(21, 27)",0.9078947368421053
"(21, 28, 29, 1633)","(25, 27)",0.92
"(25, 27, 28, 29, 1885)","(21,)",1.0
"(21, 27, 28, 29, 1885)","(25,)",0.9285714285714286
"(21, 25, 28, 29, 1885)","(27,)",0.978494623655914
"(27, 28, 29, 1885)","(21, 25)",0.900990099009901
"(25, 28, 29, 1885)","(21, 27)",0.9479166666666666
"(25, 27, 28, 30, 67)","(21,)",0.9342723004694836
"(21, 27, 28, 30, 67)","(25,)",0.9255813953488372
"(21, 25, 28, 30, 67)","(27,)",0.9342723004694836
"(25, 27, 28, 30, 105)","(21,)",0.9346733668341709
"(21, 25, 28, 30, 105)","(27,)",0.96875
"(25, 27, 28, 30, 106)","(21,)",0.9317073170731708
"(21, 27, 28, 30, 106)","(25,)",0.9455445544554455
"(21, 25, 28, 30, 106)","(27,)",0.9695431472081218
"(25, 27, 28, 30, 112)","(21,)",0.9148936170212766
"(21, 27, 28, 30, 112)","(25,)",0.9416058394160584
"(21, 25, 28, 30, 112)","(27,)",0.9416058394160584
"(25, 27, 28, 30, 117)","(21,)",0.9207920792079208
"(21, 27, 28, 30, 117)","(25,)",0.9441624365482234
"(21, 25, 28, 30, 117)","(27,)",0.9637305699481865
"(25, 27, 28, 30, 119)","(21,)",0.9238095238095239
"(21, 27, 28, 30, 119)","(25,)",0.9282296650717703
"(21, 25, 28, 30, 119)","(27,)",0.9463414634146341
"(25, 27, 28, 30, 231)","(21,)",0.9019607843137255
"(21, 27, 28, 30, 231)","(25,)",0.9019607843137255
"(25, 27, 28, 30, 249)","(21,)",0.9217391304347826
"(21, 27, 28, 30, 249)","(25,)",0.9636363636363636
"(21, 25, 28, 30, 249)","(27,)",0.954954954954955
"(25, 27, 28, 30, 250)","(21,)",0.9152542372881356
"(21, 27, 28, 30, 250)","(25,)",0.9152542372881356
"(21, 25, 28, 30, 250)","(27,)",0.9
"(25, 27, 28, 30, 295)","(21,)",0.911504424778761
"(21, 25, 28, 30, 295)","(27,)",0.9716981132075472
"(25, 27, 28, 30, 353)","(21,)",0.9242424242424242
"(21, 27, 28, 30, 353)","(25,)",0.9682539682539683
"(21, 25, 28, 30, 353)","(27,)",0.9838709677419355
"(21, 28, 30, 353)","(25, 27)",0.9384615384615385
"(25, 27, 28, 30, 386)","(21,)",0.9
"(21, 27, 28, 30, 386)","(25,)",0.9473684210526315
"(21, 25, 28, 30, 386)","(27,)",0.9310344827586207
"(25, 27, 28, 67, 105)","(21,)",0.9888888888888889
"(21, 27, 28, 67, 105)","(25,)",0.9270833333333334
"(21, 25, 28, 67, 105)","(27,)",0.9888888888888889
"(27, 28, 67, 105)","(21, 25)",0.9175257731958762
"(25, 28, 67, 105)","(21, 27)",0.9368421052631579
"(25, 27, 28, 67, 106)","(21,)",0.9473684210526315
"(21, 27, 28, 67, 106)","(25,)",0.9310344827586207
"(21, 25, 28, 67, 106)","(27,)",0.972972972972973
"(21, 27, 28, 67, 112)","(25,)",0.9583333333333334
"(21, 25, 28, 67, 112)","(27,)",0.9452054794520548
"(25, 27, 28, 67, 117)","(21,)",0.9262672811059908
"(21, 27, 28, 67, 117)","(25,)",0.9220183486238532
"(21, 25, 28, 67, 117)","(27,)",0.9481132075471698
"(25, 27, 28, 67, 119)","(21,)",0.9383886255924171
"(21, 27, 28, 67, 119)","(25,)",0.9124423963133641
"(21, 25, 28, 67, 119)","(27,)",0.9473684210526315
"(25, 27, 28, 67, 231)","(21,)",0.9473684210526315
"(21, 27, 28, 67, 231)","(25,)",0.9183673469387755
"(25, 27, 28, 67, 249)","(21,)",0.9166666666666666
"(21, 27, 28, 67, 249)","(25,)",0.9252336448598131
"(21, 25, 28, 67, 249)","(27,)",0.9519230769230769
"(25, 27, 28, 67, 353)","(21,)",0.9850746268656716
"(21, 27, 28, 67, 353)","(25,)",0.9166666666666666
"(21, 25, 28, 67, 353)","(27,)",0.9428571428571428
"(25, 27, 28, 67, 386)","(21,)",0.9012345679012346
"(21, 27, 28, 67, 386)","(25,)",0.9358974358974359
"(21, 25, 28, 67, 386)","(27,)",0.9864864864864865
"(25, 27, 28, 105, 106)","(21,)",0.9705882352941176
"(21, 27, 28, 105, 106)","(25,)",0.9428571428571428
"(21, 25, 28, 105, 106)","(27,)",0.9801980198019802
"(27, 28, 105, 106)","(21, 25)",0.9166666666666666
"(25, 28, 105, 106)","(21, 27)",0.9252336448598131
"(21, 28, 105, 106)","(25, 27)",0.908256880733945
"(25, 27, 28, 105, 112)","(21,)",0.9484536082474226
"(21, 27, 28, 105, 112)","(25,)",0.9387755102040817
"(21, 25, 28, 105, 112)","(27,)",0.968421052631579
"(25, 27, 28, 105, 117)","(21,)",0.9558823529411765
"(21, 27, 28, 105, 117)","(25,)",0.9629629629629629
"(21, 25, 28, 105, 117)","(27,)",0.9629629629629629
"(27, 28, 105, 117)","(21, 25)",0.9090909090909091
"(21, 27, 28, 105, 119)","(25,)",0.9340659340659341
"(21, 25, 28, 105, 119)","(27,)",0.9659090909090909
"(25, 27, 28, 105, 355)","(21,)",0.921875
"(21, 27, 28, 105, 355)","(25,)",0.9833333333333333
"(21, 25, 28, 105, 355)","(27,)",0.9833333333333333
"(21, 28, 105, 355)","(25, 27)",0.921875
"(25, 27, 28, 105, 386)","(21,)",0.9701492537313433
"(21, 27, 28, 105, 386)","(25,)",0.9558823529411765
"(21, 25, 28, 105, 386)","(27,)",1.0
"(27, 28, 105, 386)","(21, 25)",0.9285714285714286
"(25, 28, 105, 386)","(21, 27)",0.9154929577464789
"(25, 27, 28, 105, 447)","(21,)",0.9054054054054054
"(21, 27, 28, 105, 447)","(25,)",0.9710144927536232
"(21, 25, 28, 105, 447)","(27,)",0.9710144927536232
"(21, 28, 105, 447)","(25, 27)",0.9178082191780822
"(25, 27, 28, 106, 112)","(21,)",0.96875
"(21, 27, 28, 106, 112)","(25,)",0.96875
"(21, 25, 28, 106, 112)","(27,)",0.96875
"(25, 27, 28, 106, 117)","(21,)",0.9772727272727273
"(21, 27, 28, 106, 117)","(25,)",0.9555555555555556
"(21, 25, 28, 106, 117)","(27,)",0.9555555555555556
"(27, 28, 106, 117)","(21, 25)",0.9214285714285714
"(25, 27, 28, 106, 119)","(21,)",0.9454545454545454
"(21, 27, 28, 106, 119)","(25,)",0.9369369369369369
"(21, 25, 28, 106, 119)","(27,)",0.9541284403669725
"(25, 27, 28, 106, 249)","(21,)",0.9512195121951219
"(21, 27, 28, 106, 249)","(25,)",0.9512195121951219
"(21, 25, 28, 106, 249)","(27,)",0.9512195121951219
"(25, 27, 28, 117, 119)","(21,)",0.9339622641509434
"(21, 27, 28, 117, 119)","(25,)",0.9252336448598131
"(21, 25, 28, 117, 119)","(27,)",0.954983922829582
"(25, 27, 28, 117, 249)","(21,)",0.9272727272727272
"(21, 27, 28, 117, 249)","(25,)",0.9444444444444444
"(21, 25, 28, 117, 249)","(27,)",0.9622641509433962
"(21, 27, 28, 117, 295)","(25,)",0.9344262295081968
"(21, 25, 28, 117, 295)","(27,)",0.9827586206896551
"(25, 27, 28, 117, 350)","(21,)",0.9210526315789473
"(21, 25, 28, 117, 350)","(27,)",0.9722222222222222
"(25, 27, 28, 117, 353)","(21,)",0.9473684210526315
"(21, 27, 28, 117, 353)","(25,)",0.935064935064935
"(21, 25, 28, 117, 353)","(27,)",0.972972972972973
"(25, 27, 28, 117, 355)","(21,)",0.9866666666666667
"(21, 27, 28, 117, 355)","(25,)",0.961038961038961
"(21, 25, 28, 117, 355)","(27,)",0.925
"(27, 28, 117, 355)","(21, 25)",0.9487179487179487
"(25, 27, 28, 117, 386)","(21,)",0.9498069498069498
"(21, 27, 28, 117, 386)","(25,)",0.9498069498069498
"(21, 25, 28, 117, 386)","(27,)",0.968503937007874
"(21, 25, 28, 117, 400)","(27,)",0.9827586206896551
"(25, 27, 28, 117, 447)","(21,)",0.975
"(21, 27, 28, 117, 447)","(25,)",0.975
"(21, 25, 28, 117, 447)","(27,)",0.975
"(27, 28, 117, 447)","(21, 25)",0.9512195121951219
"(25, 28, 117, 447)","(21, 27)",0.9212598425196851
"(21, 28, 117, 447)","(25, 27)",0.9285714285714286
"(25, 27, 28, 117, 456)","(21,)",0.9659090909090909
"(21, 27, 28, 117, 456)","(25,)",0.9139784946236559
"(21, 25, 28, 117, 456)","(27,)",0.9770114942528736
"(25, 27, 28, 117, 597)","(21,)",0.9333333333333333
"(21, 27, 28, 117, 597)","(25,)",0.9230769230769231
"(21, 25, 28, 117, 597)","(27,)",0.9655172413793104
"(25, 27, 28, 119, 249)","(21,)",0.9428571428571428
"(21, 27, 28, 119, 249)","(25,)",0.9339622641509434
"(21, 25, 28, 119, 249)","(27,)",0.9611650485436893
"(25, 27, 28, 119, 350)","(21,)",0.9102564102564102
"(21, 25, 28, 119, 350)","(27,)",0.9726027397260274
"(25, 27, 28, 119, 353)","(21,)",0.9464285714285714
"(21, 27, 28, 119, 353)","(25,)",0.9380530973451328
"(21, 25, 28, 119, 353)","(27,)",0.954954954954955
"(25, 27, 28, 119, 386)","(21,)",0.9326923076923077
"(21, 27, 28, 119, 386)","(25,)",0.941747572815534
"(21, 25, 28, 119, 386)","(27,)",0.97
"(25, 27, 28, 119, 456)","(21,)",0.96875
"(21, 25, 28, 119, 456)","(27,)",0.96875
"(21, 27, 28, 119, 597)","(25,)",0.90625
"(21, 25, 28, 119, 597)","(27,)",0.9666666666666667
"(25, 27, 28, 119, 1845)","(21,)",0.9193548387096774
"(21, 27, 28, 119, 1845)","(25,)",0.9344262295081968
"(21, 25, 28, 119, 1845)","(27,)",0.9827586206896551
"(25, 27, 28, 353, 386)","(21,)",0.974025974025974
"(21, 27, 28, 353, 386)","(25,)",0.9493670886075949
"(21, 25, 28, 353, 386)","(27,)",0.9868421052631579
"(27, 28, 353, 386)","(21, 25)",0.9259259259259259
"(25, 28, 353, 386)","(21, 27)",0.9036144578313253
"(21, 28, 353, 386)","(25, 27)",0.9146341463414634
"(25, 27, 28, 353, 456)","(21,)",0.9642857142857143
"(21, 27, 28, 353, 456)","(25,)",0.9418604651162791
"(21, 25, 28, 353, 456)","(27,)",1.0
"(27, 28, 353, 456)","(21, 25)",0.9
"(25, 28, 353, 456)","(21, 27)",0.9204545454545454
"(25, 27, 28, 353, 1885)","(21,)",0.984375
"(21, 27, 28, 353, 1885)","(25,)",0.9264705882352942
"(21, 25, 28, 353, 1885)","(27,)",1.0
"(25, 28, 353, 1885)","(21, 27)",0.9692307692307692
"(21, 27, 28, 1067, 1627)","(25,)",0.9836065573770492
"(21, 25, 28, 1067, 1627)","(27,)",0.9375
"(21, 28, 1067, 1627)","(25, 27)",0.9090909090909091
"(25, 27, 29, 30, 67)","(21,)",0.9127906976744186
"(21, 27, 29, 30, 67)","(25,)",0.9235294117647059
"(21, 25, 29, 30, 67)","(27,)",0.9457831325301205
"(25, 27, 29, 30, 105)","(21,)",0.9101796407185628
"(21, 27, 29, 30, 105)","(25,)",0.95
"(21, 25, 29, 30, 105)","(27,)",0.9620253164556962
"(25, 27, 29, 30, 106)","(21,)",0.9411764705882353
"(21, 27, 29, 30, 106)","(25,)",0.963855421686747
"(21, 25, 29, 30, 106)","(27,)",0.9696969696969697
"(25, 27, 29, 30, 112)","(21,)",0.9119496855345912
"(21, 27, 29, 30, 112)","(25,)",0.9539473684210527
"(21, 25, 29, 30, 112)","(27,)",0.9539473684210527
"(21, 27, 29, 30, 117)","(25,)",0.9545454545454546
"(21, 25, 29, 30, 117)","(27,)",0.9655172413793104
"(25, 27, 29, 30, 119)","(21,)",0.9132947976878613
"(21, 27, 29, 30, 119)","(25,)",0.9294117647058824
"(21, 25, 29, 30, 119)","(27,)",0.9518072289156626
"(21, 27, 29, 30, 231)","(25,)",0.9459459459459459
"(21, 25, 29, 30, 231)","(27,)",0.9333333333333333
"(25, 27, 29, 30, 249)","(21,)",0.9603960396039604
"(21, 27, 29, 30, 249)","(25,)",0.9797979797979798
"(21, 25, 29, 30, 249)","(27,)",0.97
"(27, 29, 30, 249)","(21, 25)",0.9238095238095239
"(25, 27, 29, 30, 295)","(21,)",0.9125
"(21, 27, 29, 30, 295)","(25,)",0.9358974358974359
"(21, 25, 29, 30, 295)","(27,)",0.9864864864864865
"(25, 27, 29, 30, 353)","(21,)",0.9428571428571428
"(21, 27, 29, 30, 353)","(25,)",0.9705882352941176
"(21, 25, 29, 30, 353)","(27,)",0.9519230769230769
"(27, 29, 30, 353)","(21, 25)",0.908256880733945
"(25, 27, 29, 30, 386)","(21,)",0.9
"(21, 27, 29, 30, 386)","(25,)",0.9473684210526315
"(21, 25, 29, 30, 386)","(27,)",0.9
"(25, 27, 29, 67, 105)","(21,)",0.9333333333333333
"(21, 27, 29, 67, 105)","(25,)",0.958904109589041
"(21, 25, 29, 67, 105)","(27,)",0.9859154929577465
"(25, 27, 29, 67, 106)","(21,)",0.9333333333333333
"(21, 27, 29, 67, 106)","(25,)",0.9333333333333333
"(21, 25, 29, 67, 106)","(27,)",1.0
"(21, 27, 29, 67, 112)","(25,)",0.9516129032258065
"(21, 25, 29, 67, 112)","(27,)",0.9516129032258065
"(25, 27, 29, 67, 117)","(21,)",0.9329896907216495
"(21, 27, 29, 67, 117)","(25,)",0.9427083333333334
"(21, 25, 29, 67, 117)","(27,)",0.9526315789473684
"(25, 27, 29, 67, 119)","(21,)",0.9042553191489362
"(21, 27, 29, 67, 119)","(25,)",0.9444444444444444
"(21, 25, 29, 67, 119)","(27,)",0.9392265193370166
"(25, 27, 29, 67, 231)","(21,)",0.9
"(21, 27, 29, 67, 231)","(25,)",0.9545454545454546
"(25, 27, 29, 67, 249)","(21,)",0.9117647058823529
"(21, 27, 29, 67, 249)","(25,)",0.9489795918367347
"(21, 25, 29, 67, 249)","(27,)",0.9789473684210527
"(25, 27, 29, 67, 353)","(21,)",0.9659090909090909
"(21, 27, 29, 67, 353)","(25,)",0.9340659340659341
"(21, 25, 29, 67, 353)","(27,)",0.9444444444444444
"(21, 27, 29, 67, 386)","(25,)",0.9583333333333334
"(21, 25, 29, 67, 386)","(27,)",0.9857142857142858
"(25, 27, 29, 67, 456)","(21,)",0.9411764705882353
"(21, 27, 29, 67, 456)","(25,)",0.9696969696969697
"(21, 25, 29, 67, 456)","(27,)",0.9846153846153847
"(27, 29, 67, 456)","(21, 25)",0.9142857142857143
"(21, 29, 67, 456)","(25, 27)",0.9142857142857143
"(25, 27, 29, 105, 106)","(21,)",0.9404761904761905
"(21, 27, 29, 105, 106)","(25,)",0.9404761904761905
"(21, 25, 29, 105, 106)","(27,)",0.9875
"(25, 27, 29, 105, 112)","(21,)",0.9333333333333333
"(21, 27, 29, 105, 112)","(25,)",0.9702970297029703
"(21, 25, 29, 105, 112)","(27,)",0.98989898989899
"(27, 29, 105, 112)","(21, 25)",0.9074074074074074
"(25, 29, 105, 112)","(21, 27)",0.9074074074074074
"(25, 27, 29, 105, 117)","(21,)",0.953125
"(21, 27, 29, 105, 117)","(25,)",0.953125
"(21, 25, 29, 105, 117)","(27,)",0.9838709677419355
"(21, 27, 29, 105, 119)","(25,)",0.9743589743589743
"(21, 25, 29, 105, 119)","(27,)",0.987012987012987
"(21, 29, 105, 119)","(25, 27)",0.9156626506024096
"(25, 27, 29, 105, 353)","(21,)",0.9186046511627907
"(21, 27, 29, 105, 353)","(25,)",0.9753086419753086
"(21, 25, 29, 105, 353)","(27,)",0.9875
"(21, 29, 105, 353)","(25, 27)",0.9404761904761905
"(25, 27, 29, 105, 355)","(21,)",0.9411764705882353
"(21, 27, 29, 105, 355)","(25,)",0.9696969696969697
"(21, 25, 29, 105, 355)","(27,)",0.9846153846153847
"(27, 29, 105, 355)","(21, 25)",0.9014084507042254
"(21, 29, 105, 355)","(25, 27)",0.9411764705882353
"(25, 27, 29, 105, 475)","(21,)",0.9482758620689655
"(21, 27, 29, 105, 475)","(25,)",0.9649122807017544
"(21, 25, 29, 105, 475)","(27,)",0.9482758620689655
"(27, 29, 105, 475)","(21, 25)",0.9166666666666666
"(25, 27, 29, 106, 112)","(21,)",0.9358974358974359
"(21, 27, 29, 106, 112)","(25,)",0.9605263157894737
"(21, 25, 29, 106, 112)","(27,)",0.9733333333333334
"(25, 27, 29, 106, 117)","(21,)",0.9777777777777777
"(21, 27, 29, 106, 117)","(25,)",0.9705882352941176
"(21, 25, 29, 106, 117)","(27,)",0.9777777777777777
"(27, 29, 106, 117)","(21, 25)",0.9428571428571428
"(25, 27, 29, 106, 119)","(21,)",0.9615384615384616
"(21, 27, 29, 106, 119)","(25,)",0.9615384615384616
"(21, 25, 29, 106, 119)","(27,)",0.9615384615384616
"(25, 27, 29, 106, 249)","(21,)",1.0
"(21, 27, 29, 106, 249)","(25,)",0.9722222222222222
"(21, 25, 29, 106, 249)","(27,)",0.9722222222222222
"(27, 29, 106, 249)","(21, 25)",0.958904109589041
"(25, 29, 106, 249)","(21, 27)",0.9090909090909091
"(25, 27, 29, 106, 353)","(21,)",0.9852941176470589
"(21, 27, 29, 106, 353)","(25,)",0.9710144927536232
"(21, 25, 29, 106, 353)","(27,)",0.9436619718309859
"(27, 29, 106, 353)","(21, 25)",0.9436619718309859
"(25, 27, 29, 106, 386)","(21,)",0.9672131147540983
"(21, 27, 29, 106, 386)","(25,)",0.9833333333333333
"(21, 25, 29, 106, 386)","(27,)",0.9516129032258065
"(27, 29, 106, 386)","(21, 25)",0.9365079365079365
"(25, 27, 29, 117, 119)","(21,)",0.9207547169811321
"(21, 27, 29, 117, 119)","(25,)",0.9348659003831418
"(21, 25, 29, 117, 119)","(27,)",0.953125
"(25, 27, 29, 117, 249)","(21,)",0.9316239316239316
"(21, 27, 29, 117, 249)","(25,)",0.9316239316239316
"(21, 25, 29, 117, 249)","(27,)",0.9646017699115044
"(25, 27, 29, 117, 350)","(21,)",0.9508196721311475
"(21, 27, 29, 117, 350)","(25,)",0.90625
"(21, 25, 29, 117, 350)","(27,)",0.9354838709677419
"(25, 27, 29, 117, 353)","(21,)",0.949238578680203
"(21, 27, 29, 117, 353)","(25,)",0.9396984924623115
"(21, 25, 29, 117, 353)","(27,)",0.958974358974359
"(25, 27, 29, 117, 355)","(21,)",0.9875
"(21, 27, 29, 117, 355)","(25,)",0.9518072289156626
"(21, 25, 29, 117, 355)","(27,)",0.9634146341463414
"(27, 29, 117, 355)","(21, 25)",0.9294117647058824
"(25, 29, 117, 355)","(21, 27)",0.9080459770114943
"(25, 27, 29, 117, 386)","(21,)",0.946360153256705
"(21, 27, 29, 117, 386)","(25,)",0.9536679536679536
"(21, 25, 29, 117, 386)","(27,)",0.96484375
"(25, 27, 29, 117, 447)","(21,)",0.9912280701754386
"(21, 27, 29, 117, 447)","(25,)",0.9741379310344828
"(21, 25, 29, 117, 447)","(27,)",0.9741379310344828
"(27, 29, 117, 447)","(21, 25)",0.9576271186440678
"(25, 29, 117, 447)","(21, 27)",0.9338842975206612
"(21, 29, 117, 447)","(25, 27)",0.9186991869918699
"(25, 27, 29, 117, 456)","(21,)",0.9578947368421052
"(21, 27, 29, 117, 456)","(25,)",0.9479166666666666
"(21, 25, 29, 117, 456)","(27,)",0.978494623655914
"(27, 29, 117, 456)","(21, 25)",0.91
"(21, 29, 117, 456)","(25, 27)",0.900990099009901
"(25, 27, 29, 117, 597)","(21,)",0.9223300970873787
"(21, 27, 29, 117, 597)","(25,)",0.95
"(21, 25, 29, 117, 597)","(27,)",0.9405940594059405
"(25, 27, 29, 119, 249)","(21,)",0.9381443298969072
"(21, 27, 29, 119, 249)","(25,)",0.9479166666666666
"(21, 25, 29, 119, 249)","(27,)",0.978494623655914
"(21, 29, 119, 249)","(25, 27)",0.91
"(25, 27, 29, 119, 353)","(21,)",0.9568345323741008
"(21, 27, 29, 119, 353)","(25,)",0.9568345323741008
"(21, 25, 29, 119, 353)","(27,)",0.9637681159420289
"(25, 27, 29, 119, 386)","(21,)",0.9318181818181818
"(21, 27, 29, 119, 386)","(25,)",0.9761904761904762
"(21, 25, 29, 119, 386)","(27,)",0.9534883720930233
"(21, 29, 119, 386)","(25, 27)",0.9010989010989011
"(25, 27, 29, 119, 456)","(21,)",0.9130434782608695
"(21, 27, 29, 119, 456)","(25,)",0.9264705882352942
"(21, 25, 29, 119, 456)","(27,)",0.984375
"(21, 27, 29, 119, 597)","(25,)",0.9
"(21, 25, 29, 119, 597)","(27,)",0.9473684210526315
"(25, 27, 29, 353, 386)","(21,)",0.9690721649484536
"(21, 27, 29, 353, 386)","(25,)",0.9494949494949495
"(21, 25, 29, 353, 386)","(27,)",0.9494949494949495
"(27, 29, 353, 386)","(21, 25)",0.9038461538461539
"(25, 27, 29, 353, 456)","(21,)",0.941747572815534
"(21, 27, 29, 353, 456)","(25,)",0.9509803921568627
"(21, 25, 29, 353, 456)","(27,)",0.9897959183673469
"(25, 27, 29, 353, 597)","(21,)",0.9259259259259259
"(21, 27, 29, 353, 597)","(25,)",0.9259259259259259
"(21, 25, 29, 353, 597)","(27,)",0.974025974025974
"(25, 27, 29, 353, 1885)","(21,)",0.979381443298969
"(21, 27, 29, 353, 1885)","(25,)",0.9595959595959596
"(21, 25, 29, 353, 1885)","(27,)",0.979381443298969
"(25, 29, 353, 1885)","(21, 27)",0.9134615384615384
"(25, 27, 29, 1067, 1627)","(21,)",0.9384615384615385
"(21, 27, 29, 1067, 1627)","(25,)",0.9838709677419355
"(21, 25, 29, 1067, 1627)","(27,)",0.9838709677419355
"(27, 29, 1067, 1627)","(21, 25)",0.9104477611940298
"(21, 29, 1067, 1627)","(25, 27)",0.953125
"(25, 27, 30, 67, 105)","(21,)",0.9333333333333333
"(21, 27, 30, 67, 105)","(25,)",0.9090909090909091
"(21, 25, 30, 67, 105)","(27,)",0.9859154929577465
"(25, 27, 30, 67, 106)","(21,)",0.9558011049723757
"(21, 27, 30, 67, 106)","(25,)",0.9402173913043478
"(21, 25, 30, 67, 106)","(27,)",0.9611111111111111
"(25, 27, 30, 67, 112)","(21,)",0.9518072289156626
"(21, 27, 30, 67, 112)","(25,)",0.9239766081871345
"(21, 25, 30, 67, 112)","(27,)",0.9404761904761905
"(25, 27, 30, 67, 117)","(21,)",0.9252336448598131
"(21, 27, 30, 67, 117)","(25,)",0.9339622641509434
"(21, 25, 30, 67, 117)","(27,)",0.9
"(25, 27, 30, 67, 119)","(21,)",0.9453551912568307
"(21, 27, 30, 67, 119)","(25,)",0.9057591623036649
"(21, 25, 30, 67, 119)","(27,)",0.9505494505494505
"(25, 27, 30, 67, 231)","(21,)",0.9271523178807947
"(21, 27, 30, 67, 231)","(25,)",0.9210526315789473
"(21, 25, 30, 67, 231)","(27,)",0.9150326797385621
"(25, 27, 30, 67, 249)","(21,)",0.9351851851851852
"(21, 27, 30, 67, 249)","(25,)",0.9528301886792453
"(21, 25, 30, 67, 249)","(27,)",0.9351851851851852
"(25, 27, 30, 67, 250)","(21,)",0.9166666666666666
"(21, 27, 30, 67, 250)","(25,)",0.9016393442622951
"(25, 27, 30, 67, 295)","(21,)",0.9210526315789473
"(21, 25, 30, 67, 295)","(27,)",0.9333333333333333
"(25, 27, 30, 105, 106)","(21,)",0.9213483146067416
"(21, 27, 30, 105, 106)","(25,)",0.9162011173184358
"(21, 25, 30, 105, 106)","(27,)",0.9761904761904762
"(25, 27, 30, 105, 112)","(21,)",0.9436619718309859
"(21, 27, 30, 105, 112)","(25,)",0.9262672811059908
"(21, 25, 30, 105, 112)","(27,)",0.9571428571428572
"(25, 27, 30, 105, 117)","(21,)",0.953125
"(21, 27, 30, 105, 117)","(25,)",0.9682539682539683
"(21, 25, 30, 105, 117)","(27,)",0.9838709677419355
"(27, 30, 105, 117)","(21, 25)",0.9172932330827067
"(21, 25, 30, 105, 119)","(27,)",0.95
"(25, 27, 30, 105, 231)","(21,)",0.95
"(21, 27, 30, 105, 231)","(25,)",0.9047619047619048
"(21, 25, 30, 105, 231)","(27,)",0.979381443298969
"(25, 27, 30, 105, 249)","(21,)",0.9571428571428572
"(21, 27, 30, 105, 249)","(25,)",0.9852941176470589
"(21, 25, 30, 105, 249)","(27,)",0.9852941176470589
"(27, 30, 105, 249)","(21, 25)",0.9305555555555556
"(21, 30, 105, 249)","(25, 27)",0.9178082191780822
"(25, 27, 30, 105, 250)","(21,)",0.9479166666666666
"(21, 27, 30, 105, 250)","(25,)",0.9381443298969072
"(21, 25, 30, 105, 250)","(27,)",0.9891304347826086
"(25, 27, 30, 105, 295)","(21,)",0.9347826086956522
"(21, 25, 30, 105, 295)","(27,)",0.9662921348314607
"(25, 27, 30, 105, 348)","(21,)",0.9072164948453608
"(21, 27, 30, 105, 348)","(25,)",0.967032967032967
"(21, 25, 30, 105, 348)","(27,)",0.9887640449438202
"(25, 27, 30, 105, 475)","(21,)",0.9428571428571428
"(21, 27, 30, 105, 475)","(25,)",0.9428571428571428
"(21, 25, 30, 105, 475)","(27,)",0.9519230769230769
"(25, 27, 30, 105, 698)","(21,)",0.967741935483871
"(21, 27, 30, 105, 698)","(25,)",0.9375
"(21, 25, 30, 105, 698)","(27,)",1.0
"(21, 30, 105, 698)","(25, 27)",0.9090909090909091
"(25, 27, 30, 106, 112)","(21,)",0.9367816091954023
"(21, 27, 30, 106, 112)","(25,)",0.9005524861878453
"(21, 25, 30, 106, 112)","(27,)",0.9476744186046512
"(25, 27, 30, 106, 117)","(21,)",0.968503937007874
"(21, 27, 30, 106, 117)","(25,)",0.9609375
"(21, 25, 30, 106, 117)","(27,)",0.9389312977099237
"(27, 30, 106, 117)","(21, 25)",0.917910447761194
"(25, 27, 30, 106, 119)","(21,)",0.9470198675496688
"(21, 27, 30, 106, 119)","(25,)",0.9050632911392406
"(21, 25, 30, 106, 119)","(27,)",0.9470198675496688
"(25, 27, 30, 106, 231)","(21,)",0.9557522123893806
"(21, 27, 30, 106, 231)","(25,)",0.9391304347826087
"(21, 25, 30, 106, 231)","(27,)",0.9473684210526315
"(25, 27, 30, 106, 249)","(21,)",0.9568965517241379
"(21, 27, 30, 106, 249)","(25,)",0.9487179487179487
"(21, 25, 30, 106, 249)","(27,)",0.9487179487179487
"(25, 27, 30, 106, 250)","(21,)",0.9565217391304348
"(21, 27, 30, 106, 250)","(25,)",0.9295774647887324
"(21, 25, 30, 106, 250)","(27,)",0.9428571428571428
"(21, 27, 30, 106, 295)","(25,)",0.925531914893617
"(21, 25, 30, 106, 295)","(27,)",0.925531914893617
"(25, 27, 30, 112, 117)","(21,)",0.9518072289156626
"(21, 27, 30, 112, 117)","(25,)",0.9294117647058824
"(21, 25, 30, 112, 117)","(27,)",0.9404761904761905
"(25, 27, 30, 112, 119)","(21,)",0.963963963963964
"(21, 25, 30, 112, 119)","(27,)",0.9224137931034483
"(25, 27, 30, 112, 231)","(21,)",0.959349593495935
